year,activity,industry,chainPriceIdx,chainPricePctChange,chainQtyIdx,chainQtyPctChange,nomValueAdded,realValAdded,valAddedPctMESA,valAddedPctGDP
2017,,                Other transportation equipment,100.262,-1.8,100,142.973,9939,121,2.8,0.1
2017,,                Furniture and related products,122.476,-4.4,100,64.019,8,132,0,0
2017,,                Miscellaneous manufacturing,100.669,3.6,100,108.969,359,145,0.1,0
2017,,            Nondurable goods,91.769,7.9,100,93.34,10363,153,2.9,0.1
2017,,                Food and beverage and tobacco products,122.757,12,100,78.623,1941,179,0.5,0
2017,,                Textile mills and textile product mills,104.421,-2.2,100,96.764,92,209,0,0
2017,,                Apparel and leather and allied products,104.057,1.3,100,99.113,409,46631,0.1,0
2017,,                Paper products,100.257,-0.5,100,114.811,0,48497,0,0
2017,,                Printing and related support activities,109.14,1.6,100,88.216,1,49435,0,0
2017,,                Petroleum and coal products,80.641,7.5,100,100.715,7236,49694,2,0
2017,,                Chemical products,122.631,4.8,100,81.787,647,50616,0.2,0
2017,,                Plastics and rubber products,111.032,-0.5,100,75.802,37,50873,0,0
2017,,        Wholesale trade,109.305,1.6,100,90.526,14511,3315,4,0.1
2017,,        Retail trade,106.091,-0.1,100,108.812,20340,3664,5.7,0.1
2017,,            Motor vehicle and parts dealers,95.83,-2,100,135.222,2441,3725,0.7,0
2017,,            Food and beverage stores,113.205,0.1,100,100.409,2453,3420,0.7,0
2017,,            General merchandise stores,97.211,-0.7,100,110.632,2976,3530,0.8,0
2017,,            Other retail,109.135,0.3,100,105.695,12470,3122,3.5,0.1
2017,,        Transportation and warehousing,115.752,2.3,100,90.364,33205,51,9.3,0.2
2017,,            Air transportation,104.238,-0.9,100,120.842,4226,54,1.2,0
2017,,            Rail transportation,99.492,2,100,64.503,381,54,0.1,0
2017,,            Water transportation,127.45,3.7,100,68.716,11110,54,3.1,0.1
2017,,            Truck transportation,108.026,0.3,100,101.267,3244,48,0.9,0
2017,,            Transit and ground passenger transportation,106.815,0.4,100,108.33,599,50,0.2,0
2017,,            Pipeline transportation,107.074,0.1,100,132.857,3112,0,0.9,0
2017,,            Other transportation and support activities,114.115,3.4,100,95.144,9253,0,2.6,0
2017,,            Warehousing and storage,105.76,3.1,100,131.809,1280,0,0.4,0
2017,,        Information,103.207,1.8,100,102.764,408,0,0.1,0
2017,,"            Publishing industries, except internet (includes software)",99.227,0.5,100,125.953,128,0,0,0
2017,,            Motion picture and sound recording industries,107.818,6.8,100,105.495,17,0,0,0
2017,,            Broadcasting and telecommunications,112.475,4.3,100,69.543,114,3264,0,0
2017,,"            Data processing, internet publishing, and other information services",97.514,0.2,100,125.819,149,3610,0,0
2017,,"        Finance, insurance, real estate, rental, and leasing",108.882,2.9,100,106.569,54108,3671,15.1,0.3
2017,,            Finance and insurance,100.637,-0.8,100,103.189,3442,3366,1,0
2017,,"                Federal Reserve banks, credit intermediation, and related activities",107.584,2,100,105.589,58,3484,0,0
2017,,"                Securities, commodity contracts, and investments",103.767,2.9,100,36.711,0,3072,0,0
2017,,                Insurance carriers and related activities,100.533,-0.8,100,103.151,3384,0,0.9,0
2017,,"                Funds, trusts, and other financial vehicles",103.155,3,100,36.952,0,0,0,0
2017,,            Real estate and rental and leasing,109.535,3.2,100,106.786,50666,0,14.1,0.3
2017,,                Real estate,110.412,3.3,100,105.536,49453,0,13.8,0.3
2017,,                    Housing,110.413,3.3,100,105.536,49450,0,13.8,0.3
2017,,                    Other real estate,106.979,2.3,100,96.331,2,0,0,0
2017,,                Rental and leasing services and lessors of intangible assets,77.357,-1.3,100,178.938,1214,43316,0.3,0
2017,,        Professional and business services,107.999,3.1,100,108.255,4946,44836,1.4,0
2017,,"            Professional, scientific, and technical services",106.888,3.5,100,99.508,1762,45712,0.5,0
2017,,                Legal services,110.634,4,100,103.375,493,46256,0.1,0
2017,,                Computer systems design and related services,102.586,3.1,100,291.06,94,47071,0,0
2017,,"                Miscellaneous professional, scientific, and technical services",105.622,3.3,100,93.154,1175,47688,0.3,0
2017,,            Management of companies and enterprises,102.625,3.1,100,100.959,33,42440,0,0
2017,,            Administrative and waste management services,108.788,2.9,100,113.944,3151,43693,0.9,0
2017,,                Administrative and support services,108.868,2.8,100,113.868,3148,44303,0.9,0
2017,,                Waste management and remediation services,46.162,38.7,100,246.428,3,44789,0,0
2017,,"        Educational services, health care, and social assistance",107.775,3,100,103.005,2282,45515,0.6,0
2017,,            Educational services,107.973,3.1,100,101.134,2135,46042,0.6,0
2017,,            Health care and social assistance,104.624,1.8,100,140.002,147,42437,0,0
2017,,                Ambulatory health care services,99.324,0.7,100,187.116,62,43690,0,0
2017,,                Hospitals,108.106,2.6,100,119.672,72,44300,0,0
2017,,                Nursing and residential care facilities,109.943,2.5,100,98.458,8,44787,0,0
2017,,                Social assistance,100.884,3.7,100,122.967,5,45513,0,0
2017,,"        Arts, entertainment, recreation, accommodation, and food services",110.578,1.8,100,108.101,34097,46040,9.5,0.2
2017,,"            Arts, entertainment, and recreation",107.933,-0.4,100,103.325,8258,2,2.3,0
2017,,"                Performing arts, spectator sports, museums, and related activities",110.023,3.2,100,93.7,769,2,0.2,0
2017,,"                Amusements, gambling, and recreation industries",107.727,-0.7,100,104.399,7489,2,2.1,0
2017,,            Accommodation and food services,111.441,2.5,100,109.786,25838,2,7.2,0.1
2017,,                Accommodation,110.417,2.3,100,111.001,15269,2,4.3,0.1
2017,,                Food services and drinking places,112.954,2.7,100,108.037,10570,2,2.9,0.1
2017,,"        Other services, except government",112.02,4.9,100,103.077,2869,877,0.8,0
2017,,    Government,104.854,1.7,100,97.395,116727,1163,32.5,0.6
2017,,        Federal,104.8,1.9,100,96.881,109340,1495,30.5,0.6
2017,,            General government,104.799,1.9,100,96.881,109284,1569,30.5,0.6
2017,,                National defense,104.872,1.8,100,96.117,99109,1688,27.6,0.5
2017,,                Nondefense,103.955,3,100,105.084,10176,1815,2.8,0.1
2017,,            Government enterprises,107.514,3.7,100,95.895,56,4231,0,0
2017,,        State and local,106.019,-0.3,100,105.414,7387,4247,2.1,0
2017,,            General government,102.914,0.9,100,107.557,3673,4283,1,0
2017,,            Government enterprises,109.408,-1.4,100,103.135,3714,4580,1,0
2018,,All Industries,102.269,4.4,100,99.897,377771,4744,100,1.8
2018,,    Private industries,99.622,4.9,100,101.857,259232,4876,68.6,1.3
2018,,"        Agriculture, forestry, fishing, and hunting",96.954,9.3,100,107.093,4912,1657,1.3,0
2018,,            Farms,94.31,-1.9,100,87.677,365,1634,0.1,0
2018,,"            Forestry, fishing, and related activities",97.112,10.4,100,109.156,4547,1666,1.2,0
2018,,        Mining,75.379,17.5,100,85.496,45177,1649,12,0.2
2018,,            Oil and gas extraction,69.555,26.5,100,99.427,36491,1743,9.7,0.2
2018,,"            Mining, except oil and gas",91.242,5.6,100,119.769,736,1809,0.2,0
2018,,            Support activities for mining,78.46,-14.3,100,60.811,7949,431,2.1,0
2018,,        Utilities,91.553,14.2,100,111.98,5938,436,1.6,0
2018,,        Construction,110.285,2.3,100,101.629,3257,448,0.9,0
2018,,        Manufacturing,98.145,1.8,100,109.833,25444,446,6.7,0.1
2018,,            Durable goods,98.711,-2.3,100,115.478,13116,451,3.5,0.1
2018,,                Wood products,110.256,1.4,100,103.315,5,443,0,0
2018,,                Nonmetallic mineral products,114.782,3.3,100,111.711,41,32,0,0
2018,,                Primary metals,103.236,-2,100,76.512,1,38,0,0
2018,,                Fabricated metal products,110.511,0.1,100,52.653,64,65,0,0
2018,,                Machinery,102.834,-0.3,100,53.956,1989,92,0.5,0
2018,,                Computer and electronic products,97.972,3.1,100,113.817,250,86,0.1,0
2018,,"                Electrical equipment, appliances, and components",103.545,-1.6,100,84.454,159,103,0,0
2018,,"                Motor vehicles, bodies and trailers, and parts",114.3,5.7,100,65.906,73,1194,0,0
2018,,                Other transportation equipment,97.243,-3,100,150.317,10134,1160,2.7,0
2018,,                Furniture and related products,114.263,-6.7,100,73.759,9,1154,0,0
2018,,                Miscellaneous manufacturing,99.898,-0.8,100,119.582,391,1112,0.1,0
2018,,            Nondurable goods,97.971,6.8,100,104.016,12329,1208,3.3,0.1
2018,,                Food and beverage and tobacco products,142.153,15.8,100,68.476,1958,1266,0.5,0
2018,,                Textile mills and textile product mills,96.432,-7.7,100,99.246,87,32,0,0
2018,,                Apparel and leather and allied products,104.8,0.7,100,103.477,430,31,0.1,0
2018,,                Paper products,100.57,0.3,100,117.259,0,32,0,0
2018,,                Printing and related support activities,109.269,0.1,100,88.184,1,32,0,0
2018,,                Petroleum and coal products,85.051,5.5,100,119.871,9083,34,2.4,0
2018,,                Chemical products,126.179,2.9,100,89.968,733,40,0.2,0
2018,,                Plastics and rubber products,108.672,-2.1,100,77.975,37,2542,0,0
2018,,        Wholesale trade,109.429,0.1,100,91.848,14740,2582,3.9,0.1
2018,,        Retail trade,105.688,-0.4,100,111.957,20848,2586,5.5,0.1
2018,,            Motor vehicle and parts dealers,98.659,3,100,132.778,2467,2897,0.7,0
2018,,            Food and beverage stores,116.802,3.2,100,98.952,2495,2965,0.7,0
2018,,            General merchandise stores,95.346,-1.9,100,115.464,3046,3025,0.8,0
2018,,            Other retail,107.689,-1.3,100,110.293,12841,2540,3.4,0.1
2018,,        Transportation and warehousing,117.822,1.8,100,94.831,35470,2577,9.4,0.2
2018,,            Air transportation,105.182,0.9,100,124.815,4404,2581,1.2,0
2018,,            Rail transportation,102.2,2.7,100,73.849,448,2892,0.1,0
2018,,            Water transportation,128.78,1,100,72.928,11914,2960,3.2,0.1
2018,,            Truck transportation,115.689,7.1,100,97.308,3339,3019,0.9,0
2018,,            Transit and ground passenger transportation,105.593,-1.1,100,111.323,609,2,0.2,0
2018,,            Pipeline transportation,107.689,0.6,100,146.018,3440,6,0.9,0
2018,,            Other transportation and support activities,115.733,1.4,100,99.296,9794,7,2.6,0
2018,,            Warehousing and storage,111.006,5,100,149.345,1523,6,0.4,0
2018,,        Information,103.621,0.4,100,112.907,450,7,0.1,0
2018,,"            Publishing industries, except internet (includes software)",98.155,-1.1,100,144.837,146,11,0,0
2018,,            Motion picture and sound recording industries,110.517,2.5,100,103.806,17,2056,0,0
2018,,            Broadcasting and telecommunications,115.462,2.7,100,66.977,113,2145,0,0
2018,,"            Data processing, internet publishing, and other information services",97.407,-0.1,100,147.614,175,2160,0,0
2018,,"        Finance, insurance, real estate, rental, and leasing",111.736,2.6,100,108.546,56556,2117,15,0.3
2018,,            Finance and insurance,99.814,-0.8,100,106.513,3524,1964,0.9,0
2018,,"                Federal Reserve banks, credit intermediation, and related activities",118.644,10.3,100,93.75,57,1998,0,0
2018,,"                Securities, commodity contracts, and investments",107.764,3.9,100,40.974,0,1956,0,0
2018,,                Insurance carriers and related activities,99.533,-1,100,106.743,3467,2034,0.9,0
2018,,"                Funds, trusts, and other financial vehicles",107.517,4.2,100,41.033,0,2024,0,0
2018,,            Real estate and rental and leasing,112.664,2.9,100,108.669,53032,1978,14,0.3
2018,,                Real estate,113.63,2.9,100,107.248,51719,1825,13.7,0.3
2018,,                    Housing,113.63,2.9,100,107.248,51717,1854,13.7,0.3
2018,,                    Other real estate,111.224,4,100,93.47,2,100,0,0
2018,,                Rental and leasing services and lessors of intangible assets,77.799,0.6,100,192.546,1313,111,0.3,0
2018,,        Professional and business services,110.976,2.8,100,112.142,5265,137,1.4,0
2018,,"            Professional, scientific, and technical services",111.185,4,100,105.216,1938,140,0.5,0
2018,,                Legal services,113.813,2.9,100,104.582,513,140,0.1,0
2018,,                Computer systems design and related services,106.747,4.1,100,273.801,92,145,0,0
2018,,"                Miscellaneous professional, scientific, and technical services",110.355,4.5,100,101.14,1333,33,0.4,0
2018,,            Management of companies and enterprises,107.151,4.4,100,106.032,36,39,0,0
2018,,            Administrative and waste management services,110.986,2,100,116.638,3291,58,0.9,0
2018,,                Administrative and support services,111.075,2,100,116.549,3288,62,0.9,0
2018,,                Waste management and remediation services,43.88,-4.9,100,284.18,3,64,0,0
2018,,"        Educational services, health care, and social assistance",110.405,2.4,100,95.548,2168,68,0.6,0
2018,,            Educational services,110.789,2.6,100,93.341,2022,56,0.5,0
2018,,            Health care and social assistance,104.716,0.1,100,139.488,146,60,0,0
2018,,                Ambulatory health care services,95.603,-3.7,100,191.362,61,68,0,0
2018,,                Hospitals,111.52,3.2,100,116.611,73,67,0,0
2018,,                Nursing and residential care facilities,113.073,2.8,100,97.066,8,65,0,0
2018,,                Social assistance,101.124,0.2,100,124.542,5,67,0,0
2018,,"        Arts, entertainment, recreation, accommodation, and food services",114.714,3.7,100,110.103,36027,7,9.5,0.2
2018,,"            Arts, entertainment, and recreation",111.397,3.2,100,104.84,8648,7,2.3,0
2018,,"                Performing arts, spectator sports, museums, and related activities",112.68,2.4,100,92.985,782,7,0.2,0
2018,,"                Amusements, gambling, and recreation industries",111.272,3.3,100,106.167,7866,7,2.1,0
2018,,            Accommodation and food services,115.798,3.9,100,111.954,27379,7,7.2,0.1
2018,,                Accommodation,115.408,4.5,100,113.783,16359,7,4.3,0.1
2018,,                Food services and drinking places,116.368,3,100,109.337,11020,4,2.9,0.1
2018,,"        Other services, except government",117.48,4.9,100,102.131,2981,5,0.8,0
2018,,    Government,108.278,3.3,100,95.78,118539,5,31.4,0.6
2018,,        Federal,108.07,3.1,100,95.384,111009,5,29.4,0.5
2018,,            General government,108.071,3.1,100,95.381,110951,5,29.4,0.5
2018,,                National defense,108.077,3.1,100,94.416,100330,6,26.6,0.5
2018,,                Nondefense,107.867,3.8,100,105.709,10621,28524,2.8,0.1
2018,,            Government enterprises,106.119,-1.3,100,100.813,58,29819,0,0
2018,,        State and local,111.783,5.4,100,101.925,7531,29661,2,0
2018,,            General government,105.706,2.7,100,107.719,3778,30835,1,0
2018,,            Government enterprises,118.405,8.2,100,96.283,3752,31406,1,0
2019,,All Industries,102.984,0.7,100,104.132,396540,31752,100,1.9
2019,,    Private industries,99.527,-0.1,100,107.077,272258,7405,68.7,1.3
2019,,"        Agriculture, forestry, fishing, and hunting",97.106,0.2,100,108.736,4995,7216,1.3,0
2019,,            Farms,96.224,2,100,88.891,377,7295,0.1,0
2019,,"            Forestry, fishing, and related activities",97.119,0,100,110.844,4618,7651,1.2,0
2019,,        Mining,68.05,-9.7,100,99.755,47587,7763,12,0.2
2019,,            Oil and gas extraction,61.652,-11.4,100,113.05,36776,7767,9.3,0.2
2019,,"            Mining, except oil and gas",87.239,-4.4,100,122.33,719,746,0.2,0
2019,,            Support activities for mining,75.994,-3.1,100,79.704,10092,628,2.5,0
2019,,        Utilities,98.513,7.6,100,104.87,5983,669,1.5,0
2019,,        Construction,116.281,5.4,100,111.501,3767,699,0.9,0
2019,,        Manufacturing,94.751,-3.5,100,122.83,27471,694,6.9,0.1
2019,,            Durable goods,99.064,0.4,100,137.497,15672,719,4,0.1
2019,,                Wood products,114.27,3.6,100,101.511,5,6659,0,0
2019,,                Nonmetallic mineral products,116.628,1.6,100,113.148,42,6588,0,0
2019,,                Primary metals,106.042,2.7,100,81,2,6626,0,0
2019,,                Fabricated metal products,117.194,6,100,51.217,66,6951,0,0
2019,,                Machinery,105.927,3,100,63.84,2424,7069,0.6,0
2019,,                Computer and electronic products,101.547,3.6,100,122.988,281,7049,0.1,0
2019,,"                Electrical equipment, appliances, and components",106.153,2.5,100,79.952,154,21119,0,0
2019,,"                Motor vehicles, bodies and trailers, and parts",127.688,11.7,100,92.802,115,22603,0,0
2019,,                Other transportation equipment,96.29,-1,100,182.667,12195,22367,3.1,0.1
2019,,                Furniture and related products,129.894,13.7,100,64.028,9,23186,0,0
2019,,                Miscellaneous manufacturing,118.504,18.6,100,98.374,381,23644,0.1,0
2019,,            Nondurable goods,90.328,-7.8,100,107.968,11799,23983,3,0.1
2019,,                Food and beverage and tobacco products,162.125,14,100,61.656,2011,12458,0.5,0
2019,,                Textile mills and textile product mills,97.715,1.3,100,97.833,87,13617,0,0
2019,,                Apparel and leather and allied products,104.987,0.2,100,110.33,459,13231,0.1,0
2019,,                Paper products,104.024,3.4,100,113.937,0,13828,0,0
2019,,                Printing and related support activities,108.463,-0.7,100,90.972,1,14175,0,0
2019,,                Petroleum and coal products,73.51,-13.6,100,128.587,8421,14435,2.1,0
2019,,                Chemical products,130.858,3.7,100,92.278,779,8661,0.2,0
2019,,                Plastics and rubber products,116.863,7.5,100,78.618,40,8988,0,0
2019,,        Wholesale trade,111.889,2.2,100,92.563,15188,9133,3.8,0.1
2019,,        Retail trade,107.477,1.7,100,114.951,21768,9358,5.5,0.1
2019,,            Motor vehicle and parts dealers,103.271,4.7,100,143.181,2785,9470,0.7,0
2019,,            Food and beverage stores,119.04,1.9,100,101.466,2607,9550,0.7,0
2019,,            General merchandise stores,98.661,3.5,100,113.556,3100,2485,0.8,0
2019,,            Other retail,108.386,0.6,100,113.304,13276,2546,3.3,0.1
2019,,        Transportation and warehousing,119.429,1.4,100,99.035,37548,2541,9.5,0.2
2019,,            Air transportation,112.62,7.1,100,124.096,4688,2561,1.2,0
2019,,            Rail transportation,108.251,5.9,100,70.539,453,2538,0.1,0
2019,,            Water transportation,125.566,-2.5,100,76.725,12221,2525,3.1,0.1
2019,,            Truck transportation,118.821,2.7,100,98.945,3487,114301,0.9,0
2019,,            Transit and ground passenger transportation,105.755,0.2,100,123.382,676,113079,0.2,0
2019,,            Pipeline transportation,114.306,6.1,100,150.071,3753,113434,0.9,0
2019,,            Other transportation and support activities,117.922,1.9,100,105.75,10628,111323,2.7,0
2019,,            Warehousing and storage,108.7,-2.1,100,164.479,1642,109477,0.4,0
2019,,        Information,106.691,3,100,124.33,510,112023,0.1,0
2019,,"            Publishing industries, except internet (includes software)",100.045,1.9,100,140.661,144,107691,0,0
2019,,            Motion picture and sound recording industries,110.449,-0.1,100,117.389,19,106465,0,0
2019,,            Broadcasting and telecommunications,122.061,5.7,100,78.097,139,106428,0,0
2019,,"            Data processing, internet publishing, and other information services",99.61,2.3,100,171.802,208,104332,0.1,0
2019,,"        Finance, insurance, real estate, rental, and leasing",115.478,3.3,100,109.098,58748,102720,14.8,0.3
2019,,            Finance and insurance,102.744,2.9,100,94.193,3208,105137,0.8,0
2019,,"                Federal Reserve banks, credit intermediation, and related activities",119.649,0.8,100,97.461,59,107637,0,0
2019,,"                Securities, commodity contracts, and investments",110.947,3,100,69.834,0,106413,0,0
2019,,                Insurance carriers and related activities,102.492,3,100,94.126,3148,106377,0.8,0
2019,,"                Funds, trusts, and other financial vehicles",110.786,3,100,69.931,0,104281,0,0
2019,,            Real estate and rental and leasing,116.465,3.4,100,110.092,55540,102665,14,0.3
2019,,                Real estate,117.62,3.5,100,108.488,54154,105080,13.7,0.3
2019,,                    Housing,117.62,3.5,100,108.489,54152,98323,13.7,0.3
2019,,                    Other real estate,114.382,2.8,100,91.7,3,97155,0,0
2019,,                Rental and leasing services and lessors of intangible assets,76.34,-1.9,100,207.002,1385,96972,0.3,0
2019,,        Professional and business services,114.603,3.3,100,115.257,5588,94505,1.4,0
2019,,"            Professional, scientific, and technical services",115.427,3.8,100,109.151,2088,92832,0.5,0
2019,,                Legal services,118.409,4,100,102.715,525,95168,0.1,0
2019,,                Computer systems design and related services,109.472,2.6,100,327.031,113,9315,0,0
2019,,"                Miscellaneous professional, scientific, and technical services",114.577,3.8,100,105.986,1450,9259,0.4,0
2019,,            Management of companies and enterprises,110.55,3.2,100,126.398,44,9410,0,0
2019,,            Administrative and waste management services,114.254,2.9,100,119.004,3456,9788,0.9,0
2019,,                Administrative and support services,114.395,3,100,118.858,3453,9847,0.9,0
2019,,                Waste management and remediation services,28.091,-36,100,480.552,3,9926,0,0
2019,,"        Educational services, health care, and social assistance",112.833,2.2,100,97.191,2254,54,0.6,0
2019,,            Educational services,113.141,2.1,100,94.785,2097,51,0.5,0
2019,,            Health care and social assistance,108.116,3.2,100,145.19,157,51,0,0
2019,,                Ambulatory health care services,99.145,3.7,100,202.895,67,52,0,0
2019,,                Hospitals,114.914,3,100,120.145,77,54,0,0
2019,,                Nursing and residential care facilities,116.441,3,100,94.549,8,56,0,0
2019,,                Social assistance,102.182,1,100,131.747,6,6610,0,0
2019,,"        Arts, entertainment, recreation, accommodation, and food services",118.829,3.6,100,111.317,37731,6610,9.5,0.2
2019,,"            Arts, entertainment, and recreation",115.871,4,100,104.892,9000,6984,2.3,0
2019,,"                Performing arts, spectator sports, museums, and related activities",114.903,2,100,96.273,826,6967,0.2,0
2019,,"                Amusements, gambling, and recreation industries",115.971,4.2,100,105.856,8174,6737,2.1,0
2019,,            Accommodation and food services,119.796,3.5,100,113.562,28731,6867,7.2,0.1
2019,,                Accommodation,119.378,3.4,100,115.872,17232,3318,4.3,0.1
2019,,                Food services and drinking places,120.408,3.5,100,110.256,11499,3473,2.9,0.1
2019,,"        Other services, except government",123.594,5.2,100,101.606,3120,3574,0.8,0
2019,,    Government,110.944,2.5,100,98.007,124282,3569,31.3,0.6
2019,,        Federal,110.55,2.3,100,97.628,116228,3574,29.3,0.5
2019,,            General government,110.552,2.3,100,97.625,116168,3778,29.3,0.5
2019,,                National defense,110.527,2.3,100,96.792,105186,3291,26.5,0.5
2019,,                Nondefense,110.641,2.6,100,106.56,10982,3141,2.8,0.1
2019,,            Government enterprises,106.709,0.6,100,103.875,60,3405,0,0
2019,,        State and local,117.29,4.9,100,103.894,8054,3394,2,0
2019,,            General government,107.447,1.6,100,113.839,4059,3169,1,0
2019,,            Government enterprises,128.294,8.4,100,94.622,3995,3114,1,0
